node	degree
19666	75
10126	118
8232	44
1031	28
45660	80
8180	69
38104	51
40081	58
11304	68
37334	60
42077	229
27055	5
41212	11
4961	8
35819	64
29979	86
34464	8
21659	37
29033	83
9053	90
21750	201
8346	106
56519	85
40610	16
8405	51
35141	69
2846	95
22379	3
53937	7
34397	217
54119	44
2737	103
42144	91
21654	63
31665	55
11193	70
7728	36
45208	144
2331	94
57722	98
47176	87
2900	230
11806	113
23887	102
6232	78
33686	65
29417	106
41793	86
49722	127
2342	14
34429	83
6171	54
50605	81
44305	53
6700	39
4418	35
35717	140
46221	86
29543	96
52005	75
46582	105
50051	35
32960	57
15700	49
9909	20
56939	80
4736	89
2642	61
34848	47
45730	58
40282	50
49785	48
46098	237
53069	23
2732	198
35030	74
34955	125
52934	67
32241	70
46791	27
7078	35
15289	144
22599	31
52207	110
6941	105
38615	45
54668	56
20297	57
41052	113
11668	26
25866	38
21300	59
13176	246
37126	13
38518	47
38900	25
54052	20
8436	24
13279	15
42965	93
9004	76
11260	54
47079	91
22581	72
4203	15
41375	26
49451	35
14285	62
18023	62
53506	31
50860	36
36501	25
42178	26
38089	16
43028	133
42641	32
49615	27
36866	78
9152	95
14144	79
35687	73
36617	34
47089	56
20894	63
7743	73
43298	38
43436	16
33799	89
39825	95
55987	98
14792	104
19797	130
39610	16
12763	49
38267	74
27137	82
990	93
24763	41
31604	41
56658	150
26782	71
950	83
33423	90
51068	161
15954	104
2055	89
38559	249
15125	311
9718	193
36919	110
53706	64
41385	92
9013	23
34067	67
22032	24
10013	15
28586	54
10652	43
3201	48
43937	84
47832	141
18055	24
17753	64
29503	299
295	91
38417	97
24698	67
16513	39
26010	81
23064	109
47419	91
33713	140
9254	90
54407	82
15718	91
45359	49
16424	92
37479	114
4434	81
47538	106
35200	43
7568	38
40543	28
11205	119
43625	126
57294	159
40381	27
18272	19
16126	37
9494	25
52266	105
35064	47
56680	87
14121	59
5478	220
43967	36
54038	71
53327	41
7266	190
22978	88
33354	65
28878	98
15867	45
17929	46
57822	91
57590	86
20217	28
5627	30
7713	150
40298	47
8151	68
47287	73
12138	78
16705	78
20762	113
42777	91
42168	114
57655	113
54108	108
49191	42
41780	87
23898	107
26745	123
23484	194
49294	84
2384	96
50432	62
43074	71
35379	136
12586	54
5293	42
35319	61
10278	69
12869	303
41977	50
51372	80
31407	80
21865	39
58214	225
39906	83
20648	58
56898	134
21945	159
52081	233
27150	41
37019	54
18318	43
55583	19
2814	87
33262	50
28329	58
14317	72
50323	61
35478	78
38431	14
28053	25
13475	27
45168	51
10205	57
54816	60
28086	57
31758	60
52065	63
25950	92
20790	96
21218	18
18548	69
35216	25
47462	30
13860	263
8301	225
11355	240
4976	37
22756	152
48325	70
18511	144
24333	17
45329	42
55321	41
12738	45
10518	200
30041	62
26699	240
55706	14
52492	53
49971	339
3531	32
44588	46
11618	41
12862	158
19023	71
4134	94
46868	107
33610	162
37858	68
9543	53
54526	84
4677	191
20949	150
6365	27
519	132
18176	91
37383	48
20977	44
1719	32
55832	158
50740	130
11388	124
10643	67
41727	20
48994	128
18600	17
24259	199
22168	72
266	88
19765	44
7633	34
56580	5
52875	41
1311	28
42736	82
44655	36
50400	59
46914	50
44694	48
13411	154
1002	97
29771	95
32164	157
18981	101
11164	494
7169	348
31177	287
28832	8
14241	157
21010	75
8025	70
27979	22
35802	24
32019	46
47611	115
53105	64
27425	25
57027	182
19836	360
38323	74
29578	83
2006	32
49738	16
272	30
1804	15
38491	8
58059	46
16073	50
48977	102
29500	29
30962	96
8936	77
26277	94
9512	103
53617	40
11368	41
44636	54
20111	80
16123	50
52839	100
4124	30
39468	13
24604	27
26583	72
39521	98
28909	74
46227	68
57984	295
56082	54
20868	110
23052	49
40446	70
30554	77
52793	22
57978	64
8745	20
46720	96
51721	91
10909	77
19923	102
29799	20
26826	32
25458	20
38989	260
3469	90
54122	47
9291	15
42655	109
1102	43
13923	81
25766	85
48492	106
17798	85
47344	55
3087	21
56750	54
13889	65
39195	117
53175	42
29487	147
47984	32
36621	85
53301	59
23511	111
39964	49
49136	72
2796	55
50659	36
37067	33
54758	51
4498	76
20189	65
57585	78
55280	49
21572	109
51984	205
13568	139
23607	73
19065	52
17688	106
9821	60
38814	68
46404	42
37583	86
51695	108
22046	46
45374	131
23738	63
47674	90
19097	52
11390	107
30148	23
42128	23
25838	151
39655	23
7527	94
13508	35
49861	10
30346	33
28724	42
34851	96
46651	71
30428	46
37282	54
10334	88
47894	69
814	103
22188	12
32748	12
1901	49
27254	31
54482	226
40472	36
58038	32
48775	77
47667	58
10240	94
14143	82
63	83
36722	63
43978	20
25486	50
38263	27
38367	43
42593	17
28946	176
51679	153
23521	125
26243	38
45969	43
5158	43
51661	154
1734	48
16564	65
12025	71
32493	195
7231	82
30999	246
34939	274
20473	188
56186	27
27971	29
14480	50
2060	40
44537	33
383	64
44786	98
31429	21
44012	21
4042	78
38193	41
29725	50
40599	67
50423	93
17793	102
15601	37
16706	22
28543	70
23723	73
30217	60
42512	27
3689	78
16582	79
31765	26
48228	79
41521	39
51804	11
52750	39
34580	71
11665	13
5804	22
44170	71
15793	26
56221	24
40375	14
29520	48
58340	67
46038	7
15978	43
43518	47
31351	100
45718	80
44504	79
11929	70
55849	17
1822	92
36248	182
51142	51
18153	205
26891	205
45735	54
35201	25
33792	74
18947	134
17391	76
54728	60
27753	106
41396	109
44778	61
41994	141
43416	125
58039	23
21071	292
32487	84
28863	103
50407	65
25039	31
40478	73
51328	75
18491	109
22422	59
4851	95
31234	30
39596	35
26314	29
32017	42
28862	52
10901	97
1636	47
54111	19
52022	16
43615	130
46701	52
31647	33
4792	7
41716	7
51957	9
25175	23
48189	9
49828	20
37336	98
36312	126
13617	92
50322	152
50085	165
10989	119
39315	45
10289	69
49645	43
22452	123
49618	55
34097	69
15992	6
12113	8
39456	20
31957	22
25703	32
20453	24
11322	64
47439	25
33530	64
50764	117
39116	309
30425	43
8489	22
50539	130
16591	101
34995	32
48170	60
5883	34
10070	20
29974	58
51723	94
31673	49
20127	47
15749	65
6088	93
25434	64
40139	20
50438	37
30194	59
24703	88
37522	69
29868	52
51461	150
31406	16
14245	20
6816	226
50540	77
47849	380
45436	238
34684	43
57143	7
21615	12
39373	9
20153	138
10058	68
37998	52
41734	70
2315	52
48823	83
32932	71
58057	68
37702	92
41631	30
42619	68
30537	58
37276	82
11014	52
12336	11
22514	59
4958	86
2170	42
40839	184
26456	181
35377	57
27029	47
51518	46
56686	47
39611	117
17268	22
38687	21
12970	17
24371	49
16289	101
30642	13
48744	30
24680	50
51716	42
34508	27
36470	62
1515	8
39411	46
49849	39
58313	37
7671	286
12968	36
17260	83
15367	21
54272	35
21682	25
10688	39
16527	29
50011	59
43796	51
54150	20
15238	36
26143	35
15633	63
13052	68
24341	64
55410	20
26989	19
50999	13
17441	13
1576	108
40577	122
52892	100
18680	74
28403	45
31209	42
12164	58
4336	27
34186	36
41911	56
6113	19
4726	18
13595	39
56857	60
21446	111
6879	100
13500	161
10958	80
51043	109
49802	82
19856	109
6386	31
38964	144
19016	79
22810	51
40030	67
55281	78
12548	129
13624	161
3845	74
21944	70
43411	92
51833	149
29305	125
26633	157
901	29
451	103
44065	70
25846	50
26927	31
32720	159
3074	70
53910	65
38399	70
52947	56
29363	65
56548	48
11946	76
30280	129
12737	82
31948	32
36773	88
30053	61
43662	57
43228	49
13331	61
44303	17
39238	37
44415	38
2965	46
42605	43
53641	49
22710	78
43957	61
20055	65
36924	87
55914	59
42795	98
35852	67
23351	71
11353	128
41436	95
37296	103
41700	70
35511	61
8217	88
30219	50
46001	38
6571	59
36926	21
7856	34
25367	60
24969	107
25111	112
29987	60
20512	49
34588	72
49450	106
17449	24
25324	55
15384	47
39434	76
16029	91
23226	48
39589	43
24988	128
41007	51
14208	184
29395	364
51565	128
21464	120
13553	45
22871	103
678	97
56795	72
2574	113
34343	60
19155	34
49772	2
34613	24
42664	59
57728	57
54255	28
33129	96
10331	104
44934	74
7650	39
47871	53
51420	43
49783	30
22840	160
10008	125
3299	37
1781	16
10499	15
45325	40
9762	29
28667	103
37012	114
4511	13
49245	50
26949	52
28823	40
26477	34
19527	25
29920	14
4960	24
42611	23
57106	25
52648	74
22996	57
54917	41
50856	58
50778	205
18177	143
52520	99
23145	53
27167	49
29523	99
34118	101
22666	139
34915	89
39559	114
50450	57
49061	44
13131	30
57025	55
5175	265
49766	100
42930	195
26553	193
7474	122
26358	35
29101	20
50675	86
21624	179
53474	18
15596	9
15188	15
57827	62
27506	85
33100	25
32922	118
31389	63
2251	59
53608	175
49514	3
47995	57
1592	75
2848	32
23104	31
29357	75
40612	178
4333	146
34505	159
47807	61
32180	26
38056	43
28815	43
35734	22
14305	16
3005	92
4064	53
38212	30
33015	23
42127	86
31700	151
54094	79
9546	45
58347	31
26957	222
27249	97
43374	123
8587	127
45402	18
11478	112
10912	35
31889	36
16829	48
44512	73
24895	87
7767	252
44218	45
22944	63
32930	34
48588	15
3049	33
20180	157
43515	40
39098	57
13583	37
5962	121
26262	35
333	39
5664	32
16411	77
24752	16
37087	24
17594	85
49589	53
32013	72
16721	23
17756	26
1412	24
55438	43
16241	68
50887	119
18757	96
27152	48
45004	42
7248	69
14158	146
47720	179
11456	39
7896	31
10492	36
46086	83
51992	159
6671	14
43508	66
28802	84
51687	63
28596	20
38002	48
5416	33
12531	86
19645	53
29645	35
21995	95
48704	74
17901	69
12597	73
6117	62
5550	83
36843	144
35937	94
49106	62
17785	23
17286	79
51640	49
9342	270
28259	121
20615	23
9850	35
15948	128
11169	52
1098	46
48234	57
1135	82
19078	146
44095	62
4558	49
49337	41
9077	65
16752	89
35598	116
21087	31
23112	55
796	62
39915	50
18893	58
11403	38
25550	22
10877	54
20311	56
29769	69
53987	307
41303	36
50344	63
23815	57
47552	34
29795	179
4183	99
22377	144
27949	39
33816	28
3103	349
52639	133
57192	98
46560	41
46210	85
20426	29
8341	111
6622	95
21868	66
12237	61
55906	61
55314	104
11742	274
20630	302
10784	128
16916	182
9771	176
45401	59
6381	156
52034	23
5730	59
37117	48
11048	32
22848	81
30793	104
46939	29
623	46
27195	16
32928	39
31159	54
10003	65
41398	114
46392	17
57877	114
47451	119
45241	61
6493	64
24952	120
351	209
53877	47
26825	63
865	64
14492	135
49280	91
2391	338
54822	75
14856	66
37867	13
13567	75
2080	49
50061	26
3881	226
33971	71
16122	39
44051	20
54491	41
53270	66
48791	59
33767	68
6600	45
25489	61
34735	67
21174	85
39064	125
39853	159
17968	123
20957	39
21442	41
5922	53
57988	92
26934	31
20917	118
40670	127
54879	33
30614	89
19334	62
53487	69
13241	122
26415	37
22751	17
42324	476
1689	129
8959	74
3541	62
38556	44
23051	70
57046	25
40885	305
30103	307
30921	34
24122	41
32115	97
37604	168
42290	163
36534	63
4366	97
1560	54
13246	53
32430	67
9591	49
27018	38
42485	68
31339	114
18730	40
16344	22
39777	143
57651	65
6191	11
15021	21
46926	31
53051	71
16361	44
771	73
27982	15
13608	105
20435	130
12969	63
43168	54
35896	36
45250	64
24995	286
20620	179
58075	54
9509	49
35500	53
31087	62
11974	94
8065	35
38111	109
22643	53
50836	10
14853	17
41686	35
55522	27
32986	18
43668	13
33178	5
7413	77
55113	46
54599	51
7998	199
27351	54
50585	44
38019	21
13783	45
50006	37
18617	69
11042	28
28726	54
31707	134
43102	103
14248	87
17879	53
11751	220
49817	29
14127	55
16602	33
41764	93
56305	30
20629	34
6866	77
49954	51
41081	122
54709	103
7310	72
23350	161
13338	32
43750	5
25794	6
513	10
43714	17
40503	38
32850	11
34128	2
28571	7
50066	179
28324	37
33563	44
31510	58
27409	126
45218	128
11511	75
37798	56
29024	59
53522	99
3310	46
32778	22
9273	16
6968	129
9843	34
1655	99
14711	62
33894	14
36471	74
56646	16
37943	105
54952	53
54908	50
23032	95
24496	26
57299	57
44790	65
10131	36
8859	54
46252	60
33133	70
28343	64
7686	170
28368	149
35983	16
14341	104
24218	73
4503	223
25488	83
46100	52
26162	57
20599	29
22713	17
5252	57
54019	27
46073	38
56849	34
53133	97
54562	32
45226	45
54977	55
50838	32
54131	91
46765	77
8513	129
7873	80
44937	211
35726	56
44647	138
49555	55
34194	71
1313	40
34366	68
12121	43
53843	26
33272	38
47484	78
19090	30
47436	93
38670	40
23693	98
5077	61
27396	40
10580	80
32705	53
14710	81
8804	29
38584	13
10325	14
1345	27
2803	10
50670	93
36865	96
45894	166
11451	41
19721	98
23320	13
15672	11
21043	116
44629	94
43733	88
8605	161
26503	145
53669	213
43139	71
9877	90
45990	70
12007	91
12498	43
41984	83
36670	104
45631	143
13287	43
13501	115
42459	47
3390	151
23937	96
20651	111
24063	32
48167	48
51495	62
50334	43
30751	130
28824	49
14688	76
39201	140
2910	40
51253	92
11187	98
36934	91
29201	177
24807	291
4727	15
48241	126
11977	45
46058	32
19764	31
13824	154
23334	74
8742	39
29242	40
54392	33
32716	124
10742	56
12736	38
33474	71
51648	29
17290	73
15286	61
6131	55
22663	159
6532	156
1062	107
33916	62
36587	29
14323	134
43753	47
42288	74
280	17
45153	81
6360	49
55957	73
27970	93
20892	102
26215	95
41714	106
4606	50
39371	86
22656	14
30829	89
14033	62
22780	38
10695	49
55771	50
36102	115
58272	81
40567	121
42170	139
46487	118
36955	98
30893	373
39061	115
3651	87
31836	82
4373	46
26309	59
12530	95
2547	76
42333	77
44743	32
13652	51
35712	57
57308	88
4814	70
55569	106
42112	75
5105	135
56235	330
4220	61
48819	128
38337	97
40416	70
28184	61
50420	29
29829	26
8694	52
20633	55
17192	37
15518	282
50301	120
20212	33
22187	48
29031	29
57905	122
16773	111
50050	12
14869	6
41738	27
11852	42
31495	90
26643	46
17840	78
22646	125
32785	128
11053	47
46962	61
28356	10
19452	47
11703	113
7095	41
28034	50
56717	47
25132	46
44400	17
16015	33
2005	30
8918	251
41939	118
56126	70
43439	101
35402	110
29349	95
13986	74
30890	27
21529	50
29944	100
52894	69
18105	114
41429	94
34690	135
34967	50
49034	83
44932	63
46112	59
23038	118
9735	74
31025	14
57665	57
32836	65
36216	291
31914	63
19975	23
27361	54
31608	58
49139	26
47604	81
13218	26
26269	92
32062	102
9789	260
46787	103
16470	41
36297	35
17138	54
55984	31
5214	37
20656	51
53350	64
33451	30
5699	27
39125	43
49424	87
26887	102
17176	131
34633	13
51349	18
51027	50
51930	11
49270	9
5306	67
53684	93
30179	64
31605	73
20573	79
29783	89
3734	279
53140	87
46863	53
36014	78
9043	37
2208	50
2044	19
40976	47
24295	57
36614	16
11766	53
56587	47
39228	32
54792	71
54872	102
5102	208
42518	45
42656	23
13725	59
3926	16
58262	42
8841	31
40680	61
18919	79
2963	194
10523	44
1491	65
10743	105
7192	133
41710	210
27673	53
1127	45
34622	49
20452	45
42787	37
10405	49
2868	79
29548	157
48884	41
22536	110
23718	56
16416	78
56991	81
16862	146
46927	17
14752	49
48812	90
30968	98
20908	90
55546	70
53413	45
25060	351
11621	229
39485	195
55354	65
3270	57
52645	45
44938	119
56290	74
765	62
54460	74
26659	86
58239	93
5674	70
13328	48
2909	61
38547	47
38631	89
18464	67
47726	61
19830	89
56889	88
46490	54
42945	86
36093	31
33199	83
46084	86
14272	101
16540	55
29526	109
39835	52
7206	38
21626	69
12827	38
8083	55
57269	70
27350	51
37925	108
10444	92
32635	114
44528	113
23816	61
52857	98
57172	96
45431	144
35247	35
24820	44
27322	92
43705	62
56771	54
6946	111
19399	16
13708	25
36598	56
46495	53
29376	50
158	39
51799	93
14141	28
18873	53
2375	41
13305	65
4435	57
48302	72
54034	89
54673	12
4453	199
12220	29
20008	47
14910	64
46494	39
34938	67
51874	25
3814	106
39779	268
18962	152
30386	55
41775	67
4639	31
13065	28
38884	25
23409	79
37620	56
17031	133
34845	281
25477	56
15674	26
49944	46
35121	91
42378	168
35470	69
19985	75
28088	86
37728	105
15755	94
18982	89
15042	48
25407	90
38327	94
49839	111
16210	251
54389	180
32962	62
47844	43
27646	60
26033	46
33490	63
55424	43
10951	31
15945	45
1683	47
14573	60
52803	65
627	202
32407	10
14545	47
6599	38
10575	46
7819	119
28187	100
38230	74
16207	45
161	117
49218	84
409	17
3638	72
8875	48
37249	87
43280	76
24858	73
35245	16
27187	32
11967	56
32254	127
42654	102
56947	123
13234	24
53059	37
31059	19
28500	45
40419	31
58045	84
48281	16
50093	80
18111	63
55037	61
28481	43
37076	68
37808	46
19443	80
648	80
47378	74
24773	68
33380	66
27633	8
46164	52
33674	119
51757	147
49349	126
41996	86
6306	200
39256	103
18837	59
44532	240
47632	45
9303	33
26549	455
15414	32
753	36
43601	65
20051	52
8970	37
32622	53
26969	19
36878	23
45486	44
53298	77
46766	23
47680	18
57003	42
19024	49
10103	51
42578	62
22674	63
4402	58
49761	41
22651	170
45392	147
41732	92
31691	228
51339	68
33434	296
32351	32
51807	108
53631	30
13290	64
25369	53
32737	185
48349	137
54831	92
39187	76
6227	27
28545	169
820	81
7337	46
2096	47
44820	45
54707	28
32497	162
26740	24
57870	16
37006	14
50557	75
53717	97
43375	178
22986	48
35894	51
1897	63
53882	43
32345	54
46608	40
11469	30
3988	53
20728	49
48247	34
51031	20
12180	43
25022	17
53888	124
54117	65
6986	43
20188	29
57721	127
8113	99
2706	74
49172	62
33339	56
46949	31
48186	33
57168	26
30753	48
49956	135
52856	86
25289	50
14731	66
21882	23
27784	63
6623	73
16954	42
38011	71
30549	74
1521	81
31926	33
22726	286
17981	80
24372	108
22238	94
7179	115
57337	20
21231	61
18065	260
42235	116
6449	222
26941	231
48505	74
51577	71
39271	37
3341	46
6529	42
30849	64
1623	17
39865	49
25347	76
42031	21
20293	26
15921	68
57969	22
36403	39
55839	285
35101	124
54608	49
58024	39
40072	28
17426	44
17237	138
19896	45
38758	121
45164	81
20223	114
20933	54
34104	116
57208	52
41498	48
7389	213
3203	43
57647	65
54524	75
12505	39
54100	39
12782	55
48070	34
52787	48
34440	34
41760	44
49256	46
34476	37
10691	78
53233	67
40701	40
41208	58
36789	263
45904	73
26602	71
45782	38
4408	64
32414	23
43287	280
2597	353
21000	53
14619	66
12190	48
25135	88
23893	215
6537	72
19663	46
35743	8
28841	71
52910	96
52466	37
26145	70
20457	40
33341	152
31024	85
6817	31
26991	50
35899	79
33607	55
55055	18
39718	13
45182	64
53070	36
37232	30
17287	59
26260	77
22820	250
4469	120
28611	38
5871	82
14306	26
44270	100
23375	171
719	50
5355	41
8119	65
34501	56
43724	26
8233	30
30004	30
11626	95
51019	92
38601	127
1705	82
32551	38
3435	43
14583	97
8160	43
52251	22
13494	31
44114	29
29876	10
19371	10
27576	6
49546	13
58056	76
38625	87
13999	72
55203	58
27188	112
55539	38
16225	172
51530	131
45583	38
23762	2
1288	18
57363	35
29705	15
9007	74
7843	124
23803	35
10219	27
24712	130
43475	272
36738	77
40822	18
24119	30
36397	65
9175	51
40716	100
25863	100
39978	49
16775	99
18096	61
29512	33
40212	91
31710	37
48936	32
21881	56
462	67
17253	64
43000	13
25567	28
9017	23
4010	24
16836	82
53752	123
47092	123
16236	66
51579	125
7572	32
8848	30
40880	47
58411	40
20690	21
47402	25
2268	45
33142	13
40380	27
4649	25
51862	71
54647	127
8684	135
26276	69
39984	38
34132	76
13035	44
50224	50
32283	104
14906	12
34823	20
48932	66
55196	140
37676	61
11093	80
42628	26
50259	46
51800	20
9346	97
42763	61
34932	42
54808	34
37236	30
51994	53
25375	103
33680	65
54716	55
58174	108
21580	160
25564	104
38177	149
54818	243
36601	121
46856	70
18440	44
19300	55
37679	81
52587	92
46802	54
39527	44
51551	49
53214	40
38243	22
47182	41
49658	41
49556	34
37166	165
32979	94
56450	273
25352	27
51203	27
24485	56
40575	47
28915	184
48840	14
18662	60
44256	65
4642	18
38676	27
31867	19
25269	36
41077	119
21566	14
5435	105
38749	88
17553	88
29743	31
23747	107
24327	79
7309	58
8823	119
19416	78
46784	64
43279	447
26380	7
25752	40
33681	41
11133	16
51968	24
18529	58
25089	53
17980	45
49092	89
55575	24
17626	31
24066	53
7461	84
36581	67
23615	61
53167	84
18555	86
51647	95
13238	82
37074	43
14694	110
40820	55
1490	87
51548	64
38287	47
48312	112
55246	28
12589	119
33729	70
31704	43
46244	63
38489	144
26579	78
56420	99
10539	45
53259	22
53692	36
44946	103
22724	44
38698	120
30558	101
21872	105
28181	136
10566	69
12897	49
51361	52
48496	37
649	15
727	27
18191	75
15767	78
17439	55
25168	98
17456	23
40828	41
28102	34
21422	249
41482	185
35151	37
45914	102
17500	94
43578	65
35904	65
36991	114
46122	120
1587	49
44754	32
28168	8
39574	56
43271	38
23995	40
39129	90
24134	11
37959	86
48016	33
14965	30
12122	24
38697	48
30034	26
46085	36
31051	77
22265	21
12622	87
19391	52
8802	36
9971	14
39442	52
11122	46
24531	48
14062	213
482	20
11945	90
1295	73
50231	51
53696	91
2908	60
53007	43
30436	91
26224	165
2073	107
7020	32
55949	45
50065	10
44399	46
37242	24
39899	19
35730	21
16858	36
21378	109
53649	81
14449	77
22545	43
4624	23
14543	40
6220	70
11132	195
31808	38
25542	107
22628	41
49363	26
11726	143
11359	103
12859	28
13793	64
51350	32
34873	47
27611	56
52605	29
38329	49
5381	49
29623	39
25674	49
591	41
12705	20
55184	46
57906	22
27241	70
38427	35
21132	50
1971	67
48274	116
7496	55
51453	23
38434	50
51125	190
25786	44
43834	32
7023	116
185	32
49511	33
27780	48
34870	48
35080	25
8645	25
42082	54
17976	15
39572	19
40892	89
9625	24
7426	37
23659	72
23667	116
12749	82
19824	117
12161	20
51455	33
55610	139
48327	34
31018	37
40271	158
11643	71
27496	110
